PercentageOfFileAPICalls,PercentageOfUniqueFiles,PercentageOfUniqueFileLocations,PercentageOfUniqueFileExtensions,PercentageOfPotentialCustomExtensions,PercentageOfRansomwareExtensions,PercentageOfFileExtensionsDocuments,PercentageOfFileExtensionsImages,PercentageOfFileExtensionsVideos,PercentageOfFileExtensionsAudio,PercentageOfFileExtensionsDatabase,PercentageOfFileExtensionsArchives,PercentageOfFileExtensionsExecutables,PercentageOfFileExtensionsSystem,PercentageOfFileExtensionsBackup,PercentageOfFileExtensionsEmail,PercentageOfFileExtensionsVMImages,PercentageOfFileExtensionsGames,PercentageOfFileExtensionsDevelopment,APICallsPerSecond,label
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
28,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,21,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,21,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,21,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
32,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
29,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,21,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
28,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,23,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,21,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
30,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
29,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,0,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,39,1,4,0,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,5,1
31,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
33,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,25,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
33,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,6,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,6,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,24,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
33,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
31,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
33,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
33,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,24,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,25,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
33,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
33,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,22,22,5,38,1,4,0,0,0,1,0,9,7,9,0,0,31,0,22,1
33,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,21,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,6,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
28,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
29,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,25,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
29,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,22,22,5,38,1,4,1,0,0,2,0,9,7,9,0,0,31,0,23,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
33,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
28,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,24,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
