,name,entropy,category,label,SHA256
222,.textbss,0,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
223,.text,5.523911139,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
224,.rdata,4.254249061,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
225,.data,4.314878279,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
226,.idata,5.12938889,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
227,.msvcjmc,0.826392491,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
228,.tls,0.011173819,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
229,.00cfg,0.061162852,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
230,.rsrc,5.138752032,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
231,.reloc,6.134241987,Ransomware,M,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c
232,.text,7.884744971,Ransomware,M,20f7fce0e0f522a1fe1c6b51967fc1236e428d8ce45dc2a10738d03db57beb44
233,.rsrc,3.48223093,Ransomware,M,20f7fce0e0f522a1fe1c6b51967fc1236e428d8ce45dc2a10738d03db57beb44
234,.reloc,0.101910426,Ransomware,M,20f7fce0e0f522a1fe1c6b51967fc1236e428d8ce45dc2a10738d03db57beb44
235,.text,6.553729917,Ransomware,M,2ca64feaaf5ab6cf96677fbc2bc0e1995b3bc93472d7af884139aa757240e3f6
236,.rdata,7.891429134,Ransomware,M,2ca64feaaf5ab6cf96677fbc2bc0e1995b3bc93472d7af884139aa757240e3f6
237,.data,7.989622515,Ransomware,M,2ca64feaaf5ab6cf96677fbc2bc0e1995b3bc93472d7af884139aa757240e3f6
238,.e4sm3,5.07021839,Ransomware,M,2ca64feaaf5ab6cf96677fbc2bc0e1995b3bc93472d7af884139aa757240e3f6
239,.reloc,6.573139228,Ransomware,M,2ca64feaaf5ab6cf96677fbc2bc0e1995b3bc93472d7af884139aa757240e3f6
240,.text,5.948560394,Ransomware,M,1d4322dbad293847de14eca09bee5056eaede7ce178490e101642bf1f5875e37
241,.rsrc,5.003182071,Ransomware,M,1d4322dbad293847de14eca09bee5056eaede7ce178490e101642bf1f5875e37
242,.reloc,0.081539412,Ransomware,M,1d4322dbad293847de14eca09bee5056eaede7ce178490e101642bf1f5875e37
243,.text,6.636626104,Ransomware,M,2ecc525177ed52c74ddaaacd47ad513450e85c01f2616bf179be5b576164bf63
244,.rdata,4.718391284,Ransomware,M,2ecc525177ed52c74ddaaacd47ad513450e85c01f2616bf179be5b576164bf63
245,.data,3.630233313,Ransomware,M,2ecc525177ed52c74ddaaacd47ad513450e85c01f2616bf179be5b576164bf63
246,.rsrc,6.41036844,Ransomware,M,2ecc525177ed52c74ddaaacd47ad513450e85c01f2616bf179be5b576164bf63
247,.reloc,1.869020715,Ransomware,M,2ecc525177ed52c74ddaaacd47ad513450e85c01f2616bf179be5b576164bf63
248,.text,5.91501493,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
249,.rdata,3.953200829,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
250,.data,5.6399039,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
251,.idata,4.465153355,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
252,.gfids,1.391036251,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
253,.00cfg,0.061162852,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
254,.reloc,5.646943431,Ransomware,M,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55
255,.text,5.913633821,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
256,.rdata,3.988681367,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
257,.data,5.639815648,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
258,.idata,4.530787919,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
259,.gfids,1.396357221,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
260,.00cfg,0.061162852,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
261,.reloc,5.673840078,Ransomware,M,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb
262,.text,5.915719743,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
263,.rdata,3.953193484,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
264,.data,5.641412124,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
265,.idata,4.465153355,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
266,.gfids,1.391036251,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
267,.00cfg,0.061162852,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
268,.reloc,5.646373927,Ransomware,M,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02
269,.text,3.842991639,Ransomware,M,fad5762531487da0f76f144c248ca753b83389dee88407ddb4ae7b6a078ffdfb
270,.rsrc,3.888816545,Ransomware,M,fad5762531487da0f76f144c248ca753b83389dee88407ddb4ae7b6a078ffdfb
271,.reloc,0.101910426,Ransomware,M,fad5762531487da0f76f144c248ca753b83389dee88407ddb4ae7b6a078ffdfb
272,.text,5.943934162,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
273,.rdata,5.124354282,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
274,.data,4.873169901,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
275,/4,4.709388035,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
276,/19,7.992409796,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
277,/32,7.921622165,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
278,/46,7.944093447,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
279,/63,7.94240647,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
280,/80,0.621651774,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
281,/99,7.996245735,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
282,/112,7.991604473,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
283,/124,7.786493608,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
284,.idata,3.270132256,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
285,.symtab,5.263922852,Ransomware,M,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b
286,.text,6.684690148,Ransomware,M,faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f
287,.rdata,4.799741132,Ransomware,M,faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f
288,.data,2.150071539,Ransomware,M,faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f
289,.rsrc,6.312975876,Ransomware,M,faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f
290,CODE,6.544793696,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
291,DATA,4.49019438,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
292,BSS,0,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
293,.idata,4.91422348,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
294,.tls,0,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
295,.rdata,0.200581907,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
296,.reloc,6.645243105,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
297,.rsrc,5.210032902,Ransomware,M,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831
298,CODE,6.52470648,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
299,DATA,4.36686966,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
300,BSS,0,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
301,.idata,4.978122756,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
302,.tls,0,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
303,.rdata,0.195201268,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
304,.reloc,6.639597987,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
305,.rsrc,4.735338495,Ransomware,M,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e
306,CODE,6.534953955,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
307,DATA,4.354073822,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
308,BSS,0,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
309,.idata,4.977674845,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
310,.tls,0,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
311,.rdata,0.200581907,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
312,.reloc,6.650942342,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
313,.rsrc,4.734303955,Ransomware,M,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28
314,.text,6.521482049,Ransomware,M,45317968759d3e37282ceb75149f627d648534c5b4685f6da3966d8f6fca662d
315,.rdata,5.417412635,Ransomware,M,45317968759d3e37282ceb75149f627d648534c5b4685f6da3966d8f6fca662d
316,.data,2.35016112,Ransomware,M,45317968759d3e37282ceb75149f627d648534c5b4685f6da3966d8f6fca662d
317,.rsrc,6.020045337,Ransomware,M,45317968759d3e37282ceb75149f627d648534c5b4685f6da3966d8f6fca662d
318,.text,6.690722887,Ransomware,M,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb
319,.rdata,4.410837784,Ransomware,M,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb
320,.data,3.516090354,Ransomware,M,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb
321,.reloc,6.362985891,Ransomware,M,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb
322,.text,6.710261121,Ransomware,M,c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e
323,.rdata,5.653127311,Ransomware,M,c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e
324,.data,4.576274953,Ransomware,M,c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e
325,.reloc,6.612796938,Ransomware,M,c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e
326,XCY0,0,Ransomware,M,b74d0a068b387f7569f9a42729853e742a99ccd71c45946ae153a39eba6b153e
327,XCY1,7.999527232,Ransomware,M,b74d0a068b387f7569f9a42729853e742a99ccd71c45946ae153a39eba6b153e
328,.rsrc,6.161901815,Ransomware,M,b74d0a068b387f7569f9a42729853e742a99ccd71c45946ae153a39eba6b153e
329,UPX0,0,Ransomware,M,007b5f204f5adfa631bab173a413a849da6d36cb198e9112777facdd090258f2
330,UPX1,7.916977364,Ransomware,M,007b5f204f5adfa631bab173a413a849da6d36cb198e9112777facdd090258f2
331,UPX2,2.367961256,Ransomware,M,007b5f204f5adfa631bab173a413a849da6d36cb198e9112777facdd090258f2
332,.text,6.657386663,Ransomware,M,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf
333,.rdata,6.275633084,Ransomware,M,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf
334,.data,4.603667572,Ransomware,M,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf
335,.reloc,6.578876929,Ransomware,M,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf
336,.text,6.670175052,Ransomware,M,3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c
337,.rdata,6.356198328,Ransomware,M,3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c
338,.data,4.624105607,Ransomware,M,3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c
339,.reloc,6.693322887,Ransomware,M,3d3e3a651fac3adb4106b5f49204174ae961d2ee464e07c77ccea0bc3543583c
340,.text,6.655954403,Ransomware,M,99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231
341,.rdata,6.213119533,Ransomware,M,99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231
342,.data,2.754776305,Ransomware,M,99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231
343,.reloc,6.64322973,Ransomware,M,99f3f126c0da424357b510e2b1bb7b80b0a83e77802e9eeaec5119cb26b13231
344,.text,6.641849167,Ransomware,M,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e
345,.rdata,5.576460737,Ransomware,M,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e
346,.data,3.839434415,Ransomware,M,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e
347,.rsrc,4.717678833,Ransomware,M,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e
348,.reloc,6.429439869,Ransomware,M,33352a38454cfc247bc7465bf177f5f97d7fd0bd220103d4422c8ec45b4d3d0e
349,.text,5.974681602,Ransomware,M,1fb613ee3b0e7f96f5dea029aae31b86340b0724e88f84a76b386af84d1cf95c
350,.rsrc,3.485593661,Ransomware,M,1fb613ee3b0e7f96f5dea029aae31b86340b0724e88f84a76b386af84d1cf95c
351,.reloc,0.081539412,Ransomware,M,1fb613ee3b0e7f96f5dea029aae31b86340b0724e88f84a76b386af84d1cf95c
352,.text,6.636981774,Ransomware,M,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a
353,.data,3.71417389,Ransomware,M,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a
354,.rdata,5.296201131,Ransomware,M,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a
355,.data,2.405657696,Ransomware,M,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a
356,.gfids,1.425786761,Ransomware,M,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a
357,.rsrc,6.979225343,Ransomware,M,ae355c321f1fe36c9539457301a3cf5d8babc58c72a3f6a5ef160253b4002b1a
358,.text,6.300948755,Ransomware,M,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649
359,.rdata,5.180817724,Ransomware,M,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649
360,.data,3.171105258,Ransomware,M,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649
361,.gfids,1.768456511,Ransomware,M,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649
362,.rsrc,4.068396233,Ransomware,M,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649
363,.reloc,6.79807129,Ransomware,M,15f9ed36d9efc6e570b4f506791ce2c6a849853e2f6d587f30fb12d39dba2649
364,.text,7.440241272,Ransomware,M,d2524674412165813d8a648cdd3ef7788915d4187fef8e9484a45517dfc97ff2
365,.rsrc,5.092648419,Ransomware,M,d2524674412165813d8a648cdd3ef7788915d4187fef8e9484a45517dfc97ff2
366,.reloc,0.101910426,Ransomware,M,d2524674412165813d8a648cdd3ef7788915d4187fef8e9484a45517dfc97ff2
367,.text,6.525650068,Ransomware,M,b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9
368,.rdata,4.891943015,Ransomware,M,b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9
369,.data,3.864765951,Ransomware,M,b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9
370,.rsrc,7.744306514,Ransomware,M,b524ed1cc22253f09d56f54d8ded4566b63352ff739f58de961f8a5bebb0fad9
371,.text,6.543745806,Ransomware,M,5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2
372,.rdata,4.649895373,Ransomware,M,5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2
373,.data,4.144342679,Ransomware,M,5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2
374,.rsrc,7.731288875,Ransomware,M,5d4b4d5adb2cd3fefd95b15725a77c4bf48e14e89a23b94733a9ec7b86e09ea2
375,.text,6.497547343,Ransomware,M,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6
376,.rdata,4.917618896,Ransomware,M,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6
377,.data,2.34500152,Ransomware,M,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6
378,.gfids,2.318713021,Ransomware,M,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6
379,.rsrc,4.701503258,Ransomware,M,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6
380,.reloc,6.612269928,Ransomware,M,e64e350861b86d4e05668bc25e6c952880f6b39ca921496ccce1487dbf6acab6
381,.text,6.503595692,Ransomware,M,95739e350d7f2aca2c609768ee72ad67fcf05efca5c7ad8df3027c82b9c454cf
382,.rdata,6.858699193,Ransomware,M,95739e350d7f2aca2c609768ee72ad67fcf05efca5c7ad8df3027c82b9c454cf
383,.data,4.593977658,Ransomware,M,95739e350d7f2aca2c609768ee72ad67fcf05efca5c7ad8df3027c82b9c454cf
384,.text,6.220173823,Ransomware,M,d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be
385,.rdata,2.985042104,Ransomware,M,d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be
386,.data,5.749468141,Ransomware,M,d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be
387,.reloc,6.512615707,Ransomware,M,d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be
388,.text,6.095673338,Ransomware,M,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230
389,.text1,4.903763619,Ransomware,M,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230
390,.rdata,3.431887274,Ransomware,M,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230
391,.data,7.584278266,Ransomware,M,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230
392,.ndata,7.947483646,Ransomware,M,e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230
393,.text,6.261751461,Ransomware,M,43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa
394,.rdata,3.007375467,Ransomware,M,43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa
395,.data,5.66681473,Ransomware,M,43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa
396,.reloc,6.498303197,Ransomware,M,43e61519be440115eeaa3738a0e4aa4bb3c8ac5f9bdfce1a896db17a374eb8aa
397,.text,6.536941884,Ransomware,M,bc98c8b22461a2c2631b2feec399208fdc4ecd1cd2229066c2f385caa958daa3
398,.rdata,3.341256853,Ransomware,M,bc98c8b22461a2c2631b2feec399208fdc4ecd1cd2229066c2f385caa958daa3
399,.data,4.143341973,Ransomware,M,bc98c8b22461a2c2631b2feec399208fdc4ecd1cd2229066c2f385caa958daa3
400,.rsrc,7.044304562,Ransomware,M,bc98c8b22461a2c2631b2feec399208fdc4ecd1cd2229066c2f385caa958daa3
401,.text,5.903969236,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
402,.rdata,3.984266459,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
403,.data,5.640863793,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
404,.idata,4.548286085,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
405,.gfids,1.390026193,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
406,.00cfg,0.061162852,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
407,.reloc,5.707142114,Ransomware,M,ee06c557f1acd5c4948b1df0413e49f3885f8ac96185a9d986b91a1231444541
408,.text,6.632455113,Ransomware,M,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a
409,.rdata,6.079265082,Ransomware,M,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a
410,.data,1.916618169,Ransomware,M,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a
411,.gfids,1.850146455,Ransomware,M,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a
412,.rsrc,5.426219123,Ransomware,M,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a
413,.reloc,6.637338991,Ransomware,M,8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a
414,.text,6.45619153,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
415,.rdata,5.842816741,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
416,.data,1.83207123,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
417,.pdata,5.129758306,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
418,.gfids,1.719458523,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
419,.rsrc,7.555594586,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
420,.reloc,4.989221922,Ransomware,M,95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44
421,.text,6.434985703,Ransomware,M,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec
422,.rdata,5.261003897,Ransomware,M,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec
423,.data,4.133728555,Ransomware,M,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec
424,.ndata,0,Ransomware,M,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec
425,.rsrc,2.664859581,Ransomware,M,c34d0660da24b48480de58aaa394bd27f5a5b1ed9249d897ca4dde70312a87ec
426,,7.984285154,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
427,,7.988752532,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
428,,0,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
429,,0,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
430,,5.445921492,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
431,.rsrc,6.295966991,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
432,,7.998162272,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
433,.data\x00e ,7.983768654,Ransomware,M,e51abdb2023b560244802f7d9687944dc0dff3042c28d7bc7a2b517df6e24942
434,.text,7.069451914,Ransomware,M,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da
435,.rdata,6.128934175,Ransomware,M,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da
436,.data,4.793715379,Ransomware,M,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da
437,.rsrc,5.1087173,Ransomware,M,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da
438,.reloc,5.474063024,Ransomware,M,10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da
439,.text,7.069141279,Ransomware,M,fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65
440,.rdata,6.128972314,Ransomware,M,fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65
441,.data,4.707707014,Ransomware,M,fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65
